"year","variable_id","value","unit","family_id","contract_status","analytical_role","source_stage","source_commit","source_file","coverage_start","coverage_end","first_fully_supported_year","support_status","baseline_window_eligible","warmup_observation","authoritative_variable_id","provenance_id","reference_year","transformation","canonical_inclusion_status","baseline_or_robustness"
2010,"CORP_NET_OPERATING_SURPLUS_SHARE_NVA",0.226889021655467,"ratio","distribution","DIAGNOSTIC_ONLY","diagnostic_distribution_catalog","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","CORP_NET_OPERATING_SURPLUS_SHARE_NVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::CORP_NET_OPERATING_SURPLUS_SHARE_NVA",,"ratio","CANONICAL_DIAGNOSTIC","DIAGNOSTIC_ONLY"
2010,"DELTA_G_TOT",-560134.099674203,"millions_2017_dollars","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","DELTA_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::DELTA_G_TOT","2017","level_change","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
2010,"DLOG_G_TOT",-0.0228479672341813,"log_difference","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","DLOG_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::DLOG_G_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
2010,"DLOG_N_TOT",-0.0283496958771359,"log_difference","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","DLOG_N_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::DLOG_N_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
2010,"G_TOT_GPIM_2017",24236707.7221194,"millions_2017_dollars","capital","BASELINE_AUTHORIZED","baseline_representation","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY/csv/S29I_primary_level_interface.csv",1901,2024,1931,"fully_supported","yes","no","G_TOT_GPIM_2017","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY::G_TOT_GPIM_2017","2017","level","CANONICAL_BASELINE","BASELINE_AUTHORIZED"
2010,"GROWTH_ARITH_G_TOT",-0.0225889290136096,"decimal_rate","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","GROWTH_ARITH_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::GROWTH_ARITH_G_TOT",,"level_change","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
2010,"GROWTH_ARITH_N_TOT",-0.0279516139532001,"decimal_rate","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","GROWTH_ARITH_N_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::GROWTH_ARITH_N_TOT",,"level_change","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
2010,"I_TOT_REAL_2017",1067780.07980769,"millions_2017_dollars","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1901,2024,1931,"fully_supported","no","no","I_TOT_REAL_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::I_TOT_REAL_2017","2017","level_change","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
2010,"L1_DLOG_G_TOT",-0.020608106148817,"log_difference","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1903,2024,1933,"fully_supported","no","no","L1_DLOG_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_DLOG_G_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
2010,"L1_DLOG_N_TOT",-0.0284876102813705,"log_difference","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1903,2024,1933,"fully_supported","no","no","L1_DLOG_N_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_DLOG_N_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
2010,"L1_LOG_G_TOT",17.0262268571306,"natural_log","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","L1_LOG_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_LOG_G_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
2010,"L1_LOG_N_TOT",16.6058722713851,"natural_log","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","L1_LOG_N_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_LOG_N_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
2010,"LOG_G_TOT_GPIM_2017",17.0033788898964,"natural_log_of_millions_2017_dollars","capital","BASELINE_AUTHORIZED","baseline_representation","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY/csv/S29I_primary_log_interface.csv",1901,2024,1931,"fully_supported","yes","no","LOG_G_TOT_GPIM_2017","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY::LOG_G_TOT_GPIM_2017","2017","log_level","CANONICAL_BASELINE","BASELINE_AUTHORIZED"
2010,"LOG_I_TOT_REAL_2017",13.8810923595152,"natural_log_of_millions_2017_dollars","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1901,2024,1931,"fully_supported","no","no","LOG_I_TOT_REAL_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::LOG_I_TOT_REAL_2017","2017","growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
2010,"LOG_N_TOT_GPIM_2017",16.577522575508,"natural_log_of_millions_2017_dollars","capital","ROBUSTNESS_AUTHORIZED","robustness_representation","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY/csv/S29I_net_robustness_log_interface.csv",1901,2024,1931,"fully_supported","no","no","LOG_N_TOT_GPIM_2017","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY::LOG_N_TOT_GPIM_2017","2017","log_level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"N_TOT_GPIM_2017",15831664.5114973,"millions_2017_dollars","capital","ROBUSTNESS_AUTHORIZED","robustness_representation","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY/csv/S29I_net_robustness_level_interface.csv",1901,2024,1931,"fully_supported","no","no","N_TOT_GPIM_2017","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY::N_TOT_GPIM_2017","2017","level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"NFC_COMPENSATION_SHARE_GVA",0.57177005128177,"ratio","distribution","BASELINE_AUTHORIZED","baseline_distribution_interface","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","NFC_COMPENSATION_SHARE_GVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::NFC_COMPENSATION_SHARE_GVA",,"ratio","CANONICAL_BASELINE","BASELINE_AUTHORIZED"
2010,"NFC_COMPENSATION_SHARE_NVA",0.675990132542249,"ratio","distribution","ROBUSTNESS_AUTHORIZED","robustness_distribution_interface","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","NFC_COMPENSATION_SHARE_NVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::NFC_COMPENSATION_SHARE_NVA",,"ratio","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"NFC_FINANCIAL_CLAIMS_BURDEN_NOS",0.223696226974655,"ratio","distribution","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE","LEVERAGE_AND_FINANCIAL_CLAIMS_DIAGNOSTIC","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_FINANCIAL_CLAIMS_BURDEN_NOS","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_FINANCIAL_CLAIMS_BURDEN_NOS","","ratio","CANDIDATE_DIAGNOSTIC","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE"
2010,"NFC_FINANCIAL_CLAIMS_BURDEN_NVA",0.0493173331905618,"ratio","distribution","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE","LEVERAGE_AND_FINANCIAL_CLAIMS_DIAGNOSTIC","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_FINANCIAL_CLAIMS_BURDEN_NVA","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_FINANCIAL_CLAIMS_BURDEN_NVA","","ratio","CANDIDATE_DIAGNOSTIC","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE"
2010,"NFC_NET_INTEREST_MISC_PAYMENTS_PROXY",303977,"Millions of current dollars","distribution","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE","FINANCIAL_CLAIMS_SOURCE_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_NET_INTEREST_MISC_PAYMENTS_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_NET_INTEREST_MISC_PAYMENTS_PROXY","","level","CANDIDATE_DIAGNOSTIC","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE"
2010,"NFC_NET_OPERATING_SURPLUS_SHARE_GVA",0.186475582494761,"ratio","distribution","DIAGNOSTIC_ONLY","diagnostic_distribution_catalog","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","NFC_NET_OPERATING_SURPLUS_SHARE_GVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::NFC_NET_OPERATING_SURPLUS_SHARE_GVA",,"ratio","CANONICAL_DIAGNOSTIC","DIAGNOSTIC_ONLY"
2010,"NFC_NET_OPERATING_SURPLUS_SHARE_NVA",0.22046564601266,"ratio","distribution","DIAGNOSTIC_ONLY","diagnostic_distribution_catalog","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","NFC_NET_OPERATING_SURPLUS_SHARE_NVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::NFC_NET_OPERATING_SURPLUS_SHARE_NVA",,"ratio","CANONICAL_DIAGNOSTIC","DIAGNOSTIC_ONLY"
2010,"NFC_SURPLUS_AFTER_NET_INTEREST_PROXY",1054906,"Millions of current dollars","distribution","ROBUSTNESS_CANDIDATE","FINANCIAL_CLAIMS_ADJUSTED_SURPLUS_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_SURPLUS_AFTER_NET_INTEREST_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_SURPLUS_AFTER_NET_INTEREST_PROXY","","level","CANDIDATE_ROBUSTNESS","ROBUSTNESS_CANDIDATE"
2010,"NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_GVA",0.144761698267782,"ratio","distribution","ROBUSTNESS_CANDIDATE","FINANCIAL_CLAIMS_ADJUSTED_DISTRIBUTION_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_GVA","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_GVA","","ratio","CANDIDATE_ROBUSTNESS","ROBUSTNESS_CANDIDATE"
2010,"NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_NVA",0.171148312822098,"ratio","distribution","ROBUSTNESS_CANDIDATE","FINANCIAL_CLAIMS_ADJUSTED_DISTRIBUTION_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_NVA","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_NVA","","ratio","CANDIDATE_ROBUSTNESS","ROBUSTNESS_CANDIDATE"
2010,"y_real_nfc_gva_baseline",15.9096844191366,"natural_log_of_millions_2017_price_equivalent_dollars","output","BASELINE_AUTHORIZED","baseline_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2025,1929,"complete","yes","no","Y_REAL_NFC_GVA_BASELINE","S12B_OUTPUT_PRICE_REAL_OUTPUT::y_real_nfc_gva_baseline","2017","log_level","CANONICAL_BASELINE","BASELINE_AUTHORIZED"
2010,"Y_REAL_NFC_GVA_BASELINE",8118731,"Millions of 2017-price-equivalent dollars","output","BASELINE_AUTHORIZED","baseline_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2025,1929,"complete","yes","no","Y_REAL_NFC_GVA_BASELINE","S12B_OUTPUT_PRICE_REAL_OUTPUT::Y_REAL_NFC_GVA_BASELINE","2017","level","CANONICAL_BASELINE","BASELINE_AUTHORIZED"
2010,"y_real_nfc_gva_proxy_business_output",15.8979465605008,"natural_log_of_millions_2017_price_equivalent_dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1947,2025,1947,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","S12B_OUTPUT_PRICE_REAL_OUTPUT::y_real_nfc_gva_proxy_business_output","2017","log_level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",8023991.58986486,"Millions of 2017-price-equivalent dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1947,2025,1947,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","S12B_OUTPUT_PRICE_REAL_OUTPUT::Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","2017","level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"y_real_nfc_gva_proxy_gdp_implicit",15.911086357053,"natural_log_of_millions_2017_price_equivalent_dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2024,1929,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","S12B_OUTPUT_PRICE_REAL_OUTPUT::y_real_nfc_gva_proxy_gdp_implicit","2017","log_level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT",8130120.93895037,"Millions of 2017-price-equivalent dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2024,1929,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","S12B_OUTPUT_PRICE_REAL_OUTPUT::Y_REAL_NFC_GVA_PROXY_GDP_IMPLICIT","2017","level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"y_real_nfc_gva_proxy_gdpbyind_va_finance_insurance",16.1042347890528,"natural_log_of_millions_2017_price_equivalent_dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1997,2025,1997,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","S12B_OUTPUT_PRICE_REAL_OUTPUT::y_real_nfc_gva_proxy_gdpbyind_va_finance_insurance","2017","log_level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE",9862347.57541718,"Millions of 2017-price-equivalent dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1997,2025,1997,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","S12B_OUTPUT_PRICE_REAL_OUTPUT::Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_FINANCE_INSURANCE","2017","level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"y_real_nfc_gva_proxy_gdpbyind_va_manufacturing",15.8885708586098,"natural_log_of_millions_2017_price_equivalent_dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1997,2025,1997,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING","S12B_OUTPUT_PRICE_REAL_OUTPUT::y_real_nfc_gva_proxy_gdpbyind_va_manufacturing","2017","log_level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING",7949112.60676535,"Millions of 2017-price-equivalent dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1997,2025,1997,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING","S12B_OUTPUT_PRICE_REAL_OUTPUT::Y_REAL_NFC_GVA_PROXY_GDPBYIND_VA_MANUFACTURING","2017","level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"y_real_nfc_gva_proxy_nonfarm_business_output",15.8984919555465,"natural_log_of_millions_2017_price_equivalent_dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2025,1929,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","S12B_OUTPUT_PRICE_REAL_OUTPUT::y_real_nfc_gva_proxy_nonfarm_business_output","2017","log_level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT",8028369.0287326,"Millions of 2017-price-equivalent dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2025,1929,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","S12B_OUTPUT_PRICE_REAL_OUTPUT::Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT","2017","level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"y_real_nfc_gva_proxy_nonfarm_business_output_bls",15.8982717112092,"natural_log_of_millions_2017_price_equivalent_dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1947,2025,1947,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","S12B_OUTPUT_PRICE_REAL_OUTPUT::y_real_nfc_gva_proxy_nonfarm_business_output_bls","2017","log_level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2010,"Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS",8026601.0206206,"Millions of 2017-price-equivalent dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1947,2025,1947,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","S12B_OUTPUT_PRICE_REAL_OUTPUT::Y_REAL_NFC_GVA_PROXY_NONFARM_BUSINESS_OUTPUT_BLS","2017","level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
2011,"CORP_COMPENSATION_SHARE_GVA",0.571490813431576,"ratio","distribution","ROBUSTNESS_AUTHORIZED","robustness_distribution_interface","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","CORP_COMPENSATION_SHARE_GVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::CORP_COMPENSATION_SHARE_GVA",,"ratio","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
